"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCK29","OUT018",1692.7723356333
"FDK46","OUT027",5558.23974253543
"NCB43","OUT010",1023.44693772454
"DRE01","OUT027",5259.34494515838
"FDC46","OUT018",2653.57718287044
"FDQ23","OUT045",1605.31847047221
"FDX38","OUT049",970.088293040999
"FDG60","OUT018",3449.17057116636
"FDW55","OUT017",4053.14414584314
"FDP39","OUT013",859.409546886946
"FDB20","OUT018",999.253260102695
"FDV21","OUT017",2110.22571433516
"FDZ02","OUT013",1637.00420890982
"FDP19","OUT027",3507.65476788871
"FDA38","OUT035",3965.19951676591
"FDH22","OUT045",1954.37135849536
"DRM11","OUT045",4054.17156744066
"FDO12","OUT027",4534.21684395725
"FDT14","OUT049",2067.07520362177
"FDW34","OUT010",1918.49455613027
"FDG04","OUT027",4432.22343635708
"FDW59","OUT018",1095.06364604435
"FDR33","OUT018",1470.03419254453
"FDP32","OUT013",2085.9847498529
"FDL13","OUT027",5174.03312149366
"FDD22","OUT013",1847.72837374396
"FDV40","OUT027",2619.85438523673
"NCD55","OUT046",696.025250466543
"FDQ20","OUT010",0
"FDD28","OUT045",884.285415321725
"FDC39","OUT045",3231.14510468999
"NCR17","OUT049",1973.21320388538
"DRO35","OUT018",1583.49123969681
"FDF40","OUT049",4079.82767835687
"FDR31","OUT018",2073.57383872959
"NCQ41","OUT017",3196.36199757658
"FDP38","OUT046",826.024292151646
"NCU54","OUT027",4762.64635423951
"FDG22","OUT018",366.922944542724
"DRK59","OUT013",3728.88548565112
"FDC37","OUT046",1703.42524934675
"NCO42","OUT013",2354.25383048952
"NCT42","OUT017",2494.03981773194
"FDX27","OUT035",1704.95459138028
"FDV40","OUT018",927.764211495242
"FDT45","OUT027",2350.56154308745
"FDS47","OUT019",0
"FDR45","OUT035",3900.91725132965
"FDB03","OUT045",3759.55185809944
"FDO49","OUT035",1058.60322712292
"FDU60","OUT027",4154.6778285963
"FDB26","OUT018",632.120740641364
"FDB46","OUT017",3529.05293305208
"FDQ37","OUT019",1187.4160288245
"FDN03","OUT017",4092.53251431502
"NCX30","OUT045",3854.23934570837
"FDK32","OUT019",586.203084470002
"DRM47","OUT013",3071.11093442424
"NCO02","OUT046",1095.39803946606
"FDP04","OUT013",1081.65603551067
"NCO43","OUT049",1717.31016656582
"FDD59","OUT013",1394.65278675024
"FDQ10","OUT017",2825.48649712703
"FDW45","OUT035",2499.38462876092
"NCK30","OUT049",4123.74406310696
"FDU31","OUT018",3171.09285635798
"NCQ17","OUT019",552.858148254021
"FDN01","OUT017",2886.08446581257
"FDZ19","OUT049",2868.17991712598
"DRG37","OUT017",2577.4032551914
"FDE32","OUT045",570.936599019737
"FDO34","OUT049",2757.87505967682
"FDM04","OUT019",0
"FDZ25","OUT049",2853.33338055605
"FDU08","OUT049",1689.34498506346
"NCW30","OUT045",4008.55972472767
"NCM18","OUT013",1030.35282560421
"FDS22","OUT035",900.558098770328
"NCH18","OUT017",3968.08525042078
"FDC23","OUT013",2857.70800269711
"FDY46","OUT013",2980.9514630935
"NCU06","OUT046",3623.47907526076
"FDX57","OUT045",1561.93419276974
"FDX36","OUT027",5048.16957844176
"FDL16","OUT045",707.159114945934
"FDT16","OUT010",2239.76230463625
"FDN16","OUT018",1418.37891757564
"FDC03","OUT046",3152.30562517393
"DRF60","OUT013",3794.15106001748
"FDS27","OUT027",4593.39853348514
"FDP33","OUT010",2099.75635513927
"FDJ36","OUT018",1389.34952197806
"NCR42","OUT013",578.693517768136
"FDV14","OUT017",1495.89412504823
"NCP42","OUT035",3233.84794132369
"FDB50","OUT027",2727.12841073048
"NCC30","OUT027",4255.54833786376
"FDA23","OUT018",1349.37036222107
"FDW16","OUT017",1622.42936455036
"FDQ52","OUT010",1987.36352208222
"FDB58","OUT049",2430.70346831756
"NCP29","OUT049",1155.8781083282
"NCM05","OUT045",4092.98737628236
"FDO25","OUT013",3362.71804346496
"NCM54","OUT046",2040.64420110046
"NCL54","OUT046",2744.48179692281
"FDL39","OUT010",1001.35316540085
"FDF53","OUT018",2627.79911379603
"NCQ42","OUT035",2185.50370541132
"FDF58","OUT013",1054.18250847336
"FDZ04","OUT035",1186.37470379752
"FDE26","OUT019",374.175979317956
"FDS60","OUT017",2947.21454154572
"FDV58","OUT017",3226.94726173443
"FDM04","OUT045",833.162247400451
"FDE08","OUT035",2474.98238626159
"NCB43","OUT049",3055.17353591103
"FDU11","OUT010",9.33181013818398
"FDF22","OUT019",1454.62089536589
"FDE24","OUT013",2280.67680627418
"DRJ49","OUT046",2088.83567388638
"NCQ53","OUT035",3862.59309695299
"NCL41","OUT013",632.084703282486
"FDR22","OUT013",1856.09850783043
"FDH04","OUT035",1677.02986246049
"DRH15","OUT045",657.943880647359
"FDY40","OUT049",958.132999023856
"NCI17","OUT035",1719.88203311535
"NCC18","OUT013",2785.72729962461
"FDY28","OUT027",4845.61727405398
"FDB45","OUT027",3119.70516585872
"NCL30","OUT018",1748.17059159041
"FDM10","OUT017",3463.07520965292
"FDH22","OUT027",3492.13653486854
"NCZ53","OUT017",3109.88682299657
"NCI18","OUT013",3543.9393898914
"FDH14","OUT027",3763.6973946109
"FDR36","OUT027",2230.56940921423
"FDW01","OUT045",2341.78885347774
"FDK02","OUT027",3365.74088476903
"FDJ02","OUT018",2109.85047008093
"FDU55","OUT013",4132.88542774889
"NCV18","OUT027",2820.89127364681
"FDH14","OUT018",1981.36684437354
"FDZ37","OUT045",1412.77307389631
"FDX49","OUT049",3815.65364377089
"NCD43","OUT046",1677.01593640467
"FDZ07","OUT013",1085.39901649889
"FDK43","OUT035",2159.58604693428
"FDR32","OUT018",3389.20384634849
"FDT39","OUT013",2493.72767293889
"NCV54","OUT017",2023.75053975515
"FDF38","OUT018",472.641101476196
"FDV60","OUT046",3173.02357092253
"FDH44","OUT027",3809.71998662379
"FDS21","OUT046",1052.50541622863
"NCL41","OUT045",536.256288811237
"FDM46","OUT017",1616.10675348921
"FDU27","OUT045",807.817148553594
"NCJ54","OUT017",3779.57621565803
"DRG51","OUT018",2355.25494512358
"NCA29","OUT019",799.425974211945
"FDR47","OUT045",3006.31898599333
"NCL19","OUT027",3709.63451264631
"DRG01","OUT049",1334.02817021665
"FDG10","OUT046",1001.77476595235
"NCV05","OUT049",2522.68996810586
"NCH18","OUT019",1944.07225053101
"FDV14","OUT018",1118.85287633093
"DRJ23","OUT035",3155.11165696248
"DRJ11","OUT046",2962.02022728314
"FDZ03","OUT017",3094.9593812615
"FDI27","OUT010",0
"FDJ14","OUT018",1096.26744954219
"FDU32","OUT017",2028.86934731845
"FDD47","OUT027",4217.40422547229
"DRF36","OUT035",3156.62707294019
"FDM21","OUT046",4069.44701590335
"FDV10","OUT018",492.826940177186
"FDH60","OUT018",2853.07643437517
"FDX47","OUT010",612.339349275632
"FDT19","OUT019",915.110586374727
"FDO11","OUT045",3937.78282515302
"FDH24","OUT027",3956.73444565185
"FDL02","OUT018",1498.71152307969
"FDB02","OUT049",2936.69681801551
"FDA43","OUT046",3092.59182859843
"FDG52","OUT045",704.579484873
"DRC12","OUT013",3029.63459034446
"FDY37","OUT018",2033.69381579266
"NCU18","OUT045",2184.35673733789
"FDU09","OUT035",1117.64532724819
"DRJ25","OUT027",2269.24562865331
"DRE12","OUT018",1532.72013683796
"DRL47","OUT017",2100.3583959259
"DRK01","OUT046",1542.38974162131
"FDC22","OUT019",1176.09197867503
"FDG44","OUT013",904.489282552314
"FDW04","OUT035",2272.65057644156
"FDK09","OUT049",3693.78600994958
"NCN43","OUT035",2092.23249696003
"FDG04","OUT049",3062.9528787124
"FDH32","OUT010",0
"DRI47","OUT017",2420.50324609916
"DRE15","OUT013",1252.55886164537
"FDY11","OUT035",1299.97134035241
"FDO60","OUT049",838.353340810434
"FDQ20","OUT018",412.927304900697
"FDO57","OUT027",4010.08517858363
"FDT14","OUT019",64.6105965867494
"FDA57","OUT049",775.175742051963
"DRN35","OUT017",711.232269256794
"FDJ03","OUT046",883.690565701824
"FDX28","OUT017",1728.00793208121
"DRE25","OUT045",1402.72571350186
"FDR09","OUT046",4099.50017301359
"FDB23","OUT035",3765.8985389013
"FDO08","OUT045",2581.74068754958
"FDQ23","OUT049",1717.80182103086
"FDW04","OUT013",2159.12880384069
"DRK13","OUT010",1213.55229363013
"NCL17","OUT027",3711.7224882542
"FDY21","OUT035",3222.38430177159
"FDJ38","OUT027",4492.92054186267
"FDA37","OUT019",166.684909352061
"FDV43","OUT013",773.466479354551
"FDL36","OUT046",1476.10040574229
"FDD53","OUT045",619.087619223085
"FDZ19","OUT010",875.350032946331
"FDV21","OUT045",1940.40899403547
"NCL54","OUT018",2468.0989800631
"DRI47","OUT027",3747.99911960554
"DRG03","OUT049",2571.45400052196
"FDG21","OUT013",2463.67451582865
"FDW03","OUT018",1451.54381180644
"NCI55","OUT046",1935.99025826222
"DRC36","OUT019",930.628819394896
"FDH22","OUT017",2153.74958144025
"FDV20","OUT045",2021.86449787223
"NCU41","OUT027",4502.15661640426
"FDN46","OUT027",3174.79180933597
"FDK50","OUT045",2500.81729076043
"NCA05","OUT027",3798.72976988182
"DRH01","OUT018",2472.27493127888
"FDT08","OUT018",2099.35190780401
"FDM08","OUT018",3312.02343054756
"FDZ07","OUT035",1186.47384061757
"FDS22","OUT017",910.812425926651
"FDV35","OUT027",3936.54860695086
"FDI28","OUT010",0
"FDW58","OUT027",3176.20808849362
"FDT52","OUT045",3847.62335382229
"FDY34","OUT046",2654.50236757726
"FDR10","OUT046",2549.21718087134
"FDK57","OUT017",2028.90979990101
"FDR02","OUT027",3201.51273475791
"FDX49","OUT046",3741.21121044886
"FDQ20","OUT046",678.419041838486
"DRK23","OUT045",3904.43788893704
"NCW06","OUT046",3030.92964581766
"FDR31","OUT017",2481.73245865237
"NCE43","OUT013",2709.53019275377
"DRO59","OUT027",2692.93975498703
"FDN09","OUT049",3951.24491582942
"FDR11","OUT046",2607.41556146914
"FDO57","OUT013",2600.82165644745
"NCX18","OUT017",3213.96820620463
"FDB05","OUT018",3645.45894873049
"FDQ08","OUT018",762.651889374081
"NCG43","OUT035",1657.72819586954
"FDJ56","OUT013",1665.93446768735
"FDA13","OUT010",0
"FDO56","OUT017",2014.51446521356
"FDB37","OUT018",3564.77427816401
"FDZ02","OUT018",1327.72779177986
"FDQ24","OUT046",3938.87541458806
"FDM16","OUT013",1283.24326262328
"FDU35","OUT049",1695.03635225694
"FDT35","OUT035",2874.00311019868
"NCX30","OUT049",3999.39593603277
"FDG04","OUT017",3067.38671740413
"FDI12","OUT035",1587.3620455948
"FDE35","OUT035",1179.799164494
"NCP14","OUT027",3150.8225370642
"NCY53","OUT045",1695.88869110286
"FDP49","OUT017",1062.0210678254
"FDQ04","OUT017",811.218606414219
"FDM39","OUT035",2977.94490400412
"FDO58","OUT019",677.165822745643
"FDC56","OUT017",2010.23937717773
"NCQ54","OUT046",2654.89488522225
"FDV10","OUT027",2214.47861656388
"NCK17","OUT046",677.395280325826
"NCF55","OUT027",2068.82175245598
"FDV33","OUT013",4173.96925418368
"NCH29","OUT019",0
"FDA37","OUT027",3504.19096570574
"FDH46","OUT018",1409.57581326162
"FDS25","OUT035",1966.01688884571
"FDH04","OUT027",2947.87771503142
"FDX52","OUT046",3077.66438686336
"NCD42","OUT017",731.418107957784
"FDW47","OUT017",2050.65150716228
"FDL25","OUT027",2998.15716342522
"NCJ06","OUT010",4.17254999231682
"FDY09","OUT013",2783.59887143415
"FDS40","OUT046",628.712153074864
"FDH41","OUT017",3500.90770956454
"FDG38","OUT035",1566.15244538115
"FDU03","OUT027",4361.85728608234
"FDV20","OUT046",2091.02278631432
"DRB13","OUT045",2998.71968517715
"NCQ30","OUT013",1951.76930436946
"NCH06","OUT013",3895.120706105
"FDU50","OUT018",1578.92277083604
"NCO42","OUT019",407.340873548749
"FDW09","OUT018",1068.79392250488
"FDH04","OUT013",1541.72593001578
"FDC21","OUT045",1708.47522898767
"FDL21","OUT049",827.110195826093
"FDM46","OUT010",0
"FDT22","OUT019",0
"FDB28","OUT035",3281.99896152704
"FDI12","OUT018",1200.34883275026
"FDA28","OUT045",1996.4789464428
"FDF59","OUT013",2070.95817129778
"FDM45","OUT027",3453.9519698945
"FDQ56","OUT017",1447.74310484488
"FDR46","OUT049",2420.16445345807
"FDT01","OUT013",3437.41796601302
"FDD16","OUT027",2664.44246643706
"NCU30","OUT010",639.632834327756
"FDM40","OUT010",367.268707640494
"FDI56","OUT035",1643.23372436203
"NCS30","OUT013",2065.71800598678
"FDU08","OUT017",1692.22295519492
"FDX51","OUT027",4587.70716629166
"FDA43","OUT045",3042.10396287962
"FDX59","OUT010",0
"FDC37","OUT018",1423.9306953665
"FDP58","OUT013",3487.51737242163
"NCY42","OUT035",2410.78102599046
"FDF21","OUT018",2774.38060259652
"FDU10","OUT027",2145.60965061193
"DRL47","OUT018",1713.98193584695
"FDA58","OUT018",3471.44438547524
"FDJ22","OUT049",3146.35676875442
"FDK50","OUT046",2546.63755079841
"FDO38","OUT035",1411.16036991161
"DRF60","OUT035",3924.78738678137
"NCZ42","OUT019",1824.96428876783
"FDD35","OUT049",1996.47032712435
"FDL25","OUT045",1475.95067265478
"FDJ16","OUT013",972.866594039219
"DRK59","OUT049",3801.55168990837
"FDI50","OUT046",3694.61605880578
"NCB19","OUT045",1338.5648058133
"DRI37","OUT035",1126.30884215959
"FDA14","OUT027",3801.88195958494
"FDC08","OUT018",3367.46213908723
"FDS45","OUT046",1726.86241457091
"FDI21","OUT049",1184.47453369822
"DRJ47","OUT035",2906.49630797924
"DRE37","OUT027",4439.96232657588
"FDT55","OUT018",2283.37337887113
"NCG42","OUT027",3510.23439796165
"FDA31","OUT049",2811.18534002604
"NCW42","OUT046",3504.37111349757
"FDF50","OUT017",3191.65393931319
"FDK56","OUT049",3053.61766735075
"FDX10","OUT035",818.790982453708
"NCK07","OUT027",4042.67751318425
"FDZ49","OUT017",3659.05197473719
"FDR33","OUT013",1771.53126687312
"FDO44","OUT018",1497.50771958184
"FDA20","OUT046",2953.25757555168
"NCL30","OUT045",1970.95380561076
"FDI05","OUT019",0
"FDQ12","OUT018",3328.42583567777
"FDH47","OUT017",1694.41006762286
"FDH34","OUT018",2664.9599172574
"FDF29","OUT046",2144.90562629372
"FDG40","OUT018",307.781707597406
"NCE18","OUT017",4030.23908766659
"FDP21","OUT010",1125.12873284486
"FDY50","OUT013",1459.73831913141
"FDB36","OUT049",2208.94863415888
"NCZ29","OUT049",2127.04192843964
"FDU20","OUT018",1675.2652638253
"FDO56","OUT013",1963.86418778922
"FDW31","OUT049",3274.89907869931
"DRH59","OUT013",1245.35207847418
"NCB30","OUT017",3226.37470210425
"FDK43","OUT027",3491.11277335588
"FDW43","OUT045",3600.07221893427
"NCL19","OUT017",2349.46539937419
"FDJ27","OUT046",1661.59684020456
"FDC45","OUT046",2693.21903959891
"FDY40","OUT035",1042.55288705514
"NCM41","OUT035",1624.52284905618
"NCK18","OUT019",707.751086903502
"FDP37","OUT049",2166.92195137657
"FDA27","OUT027",5527.79406778019
"NCX30","OUT035",4044.91911005721
"FDR09","OUT017",4151.92667950271
"FDG08","OUT027",4238.1221712209
"NCU30","OUT013",2642.25754794466
"FDB16","OUT017",1519.76426049995
"FDM16","OUT017",1349.45222565035
"FDC48","OUT013",1349.92511614729
"NCF18","OUT046",3005.01198734063
"FDU46","OUT018",1176.51914988111
"FDH41","OUT018",3111.41951236504
"NCN42","OUT010",395.685091025332
"FDU49","OUT046",1473.12825802437
"FDB20","OUT027",2714.68146224829
"FDG50","OUT019",0
"FDW20","OUT045",1881.32644132764
"NCO55","OUT049",1846.32589932083
"FDX48","OUT046",2506.40546279905
"FDU48","OUT046",2114.71287978085
"FDR48","OUT019",514.574446459928
"FDK27","OUT013",1991.19812542391
"FDT35","OUT013",2715.36114934987
"FDN12","OUT049",1856.60396702999
"NCE31","OUT019",0
"FDL21","OUT017",843.990983000019
"FDV56","OUT017",1866.37710785279
"FDR16","OUT017",3546.12703463253
"NCP41","OUT049",1842.68205515267
"FDJ27","OUT013",1716.27260031864
"FDA07","OUT017",2111.38906525044
"FDK55","OUT049",1532.40452338866
"FDM33","OUT049",3582.45739098776
"FDY46","OUT046",2958.94894274516
"FDD36","OUT046",1882.63952533043
"FDB12","OUT027",3136.38674979417
"FDF28","OUT019",157.34969799042
"NCE07","OUT019",377.860276068684
"FDW50","OUT027",4070.11058763899
"NCW18","OUT017",3836.5303401754
"NCJ17","OUT019",0
"DRZ24","OUT010",2.08457438442952
"FDS07","OUT035",1984.54772216637
"NCW05","OUT010",0
"FDZ22","OUT018",1066.56635749437
"FDK02","OUT046",1887.7987854763
"FDZ45","OUT027",4560.09404985173
"FDL25","OUT046",1518.65919557222
"FDS08","OUT045",2716.26774551288
"NCZ42","OUT027",5165.58208224205
"FDX57","OUT035",1754.16982567885
"FDF21","OUT046",3053.87515657678
"FDJ56","OUT018",1305.31438806836
"FDX10","OUT013",699.045735611739
"DRG48","OUT035",2452.21691748766
"DRN37","OUT046",2652.84736219693
"NCY41","OUT018",317.07646637648
"FDN28","OUT045",1642.71800015627
"FDE34","OUT045",2806.91887130866
"FDR10","OUT045",2531.40255491829
"FDC32","OUT017",1599.52430637382
"DRG13","OUT046",2606.7438650189
"FDP59","OUT049",1830.90680312071
"NCT53","OUT010",711.694442565389
"FDL57","OUT027",5556.78301079521
"FDN32","OUT010",1013.1284174328
"FDK09","OUT018",3311.84338856237
"FDA52","OUT010",957.869750878321
"FDC57","OUT049",3205.0063512347
"FDI09","OUT035",3970.99002077945
"NCB07","OUT046",3128.86845994977
"FDP26","OUT035",1799.06951935903
"FDP40","OUT027",3294.92353261182
"FDL15","OUT013",2439.17313650926
"FDV07","OUT046",1781.66987924292
"FDS03","OUT017",1167.55918277369
"FDE50","OUT049",3091.01719703481
"FDQ15","OUT017",1439.57124439852
"FDQ33","OUT010",470.817983800946
"FDT22","OUT013",983.717221378568
"DRO35","OUT035",2018.73637790983
"FDJ41","OUT049",4216.93436639311
"FDQ27","OUT035",1876.96208419277
"FDC26","OUT017",1902.02249533646
"NCF43","OUT027",3725.19319824905
"NCR50","OUT035",2577.0566990269
"FDE39","OUT018",1635.28610406831
"FDN49","OUT027",2182.37793642831
"DRG11","OUT035",1864.867200773
"NCA18","OUT049",1968.54559820456
"FDM36","OUT018",2498.82383362358
"FDW32","OUT017",1536.97795148301
"NCQ18","OUT010",0
"FDX14","OUT027",2687.24838779355
"FDD46","OUT017",2524.54417672466
"FDI34","OUT019",1810.64985924551
"NCJ17","OUT035",1520.44146584811
"FDB52","OUT035",4197.23241863376
"FDV55","OUT018",2009.72454352089
"FDC57","OUT046",3082.33199254418
"FDB29","OUT046",1892.64643314231
"NCO43","OUT035",1751.94226066834
"FDG44","OUT045",802.437393839971
"FDJ34","OUT045",2000.12279061097
"FDH40","OUT049",1478.70172539445
"NCD07","OUT027",3242.94862625512
"FDB41","OUT017",920.598839170772
"FDH47","OUT018",1312.70121322474
"DRK37","OUT035",3140.57673287241
"FDM25","OUT019",948.767135070567
"NCX06","OUT045",2819.89792683846
"NCS05","OUT017",2221.06267883193
"FDS39","OUT045",2195.73947172485
"FDC47","OUT027",5026.24782919531
"FDG20","OUT013",2905.50695783803
"DRL23","OUT017",1805.63954976463
"FDY33","OUT013",2594.69731902641
"NCH18","OUT045",3776.48637027726
"FDX47","OUT035",2663.13935596191
"NCB06","OUT045",2458.8492922156
"FDP36","OUT049",969.515733410818
"FDW44","OUT018",2501.9760233267
"NCU41","OUT018",2758.72278017373
"NCS17","OUT046",1547.05734730213
"FDD46","OUT035",2615.42130598612
"FDE45","OUT017",2915.07340882758
"FDI09","OUT017",3922.12134264537
"NCJ54","OUT010",1772.977281425
"NCA29","OUT018",2451.06533106523
"NCN41","OUT027",3411.31227489945
"FDY34","OUT035",2800.91774044839
"NCG55","OUT035",2001.13016928177
"DRM49","OUT046",790.951464298154
"NCB42","OUT049",1943.65170124018
"FDE58","OUT045",1799.47841984588
"DRJ25","OUT013",869.317317878768
"FDS47","OUT010",0
"FDY21","OUT049",3231.31652735673
"NCI54","OUT013",1810.96008792758
"FDO24","OUT017",2614.17154100778
"FDY43","OUT035",2823.09241793721
"FDF35","OUT018",1436.37764384869
"NCP29","OUT019",0
"FDN28","OUT027",3135.36298828151
"FDJ50","OUT018",582.274262475121
"FDQ14","OUT027",3847.45334971535
"FDC37","OUT035",1876.29038774253
"FDN08","OUT046",1947.55303463437
"FDD04","OUT035",2402.51002872404
"FDW34","OUT018",3563.61092724873
"FDP04","OUT017",1168.0912898213
"NCG07","OUT017",3074.59350057532
"NCN14","OUT018",2640.10647287559
"FDJ16","OUT045",886.373390929613
"NCM42","OUT045",1676.23495944949
"NCF19","OUT046",821.397139053392
"FDY21","OUT018",2836.92695748733
"FDY19","OUT035",2001.58137116425
"FDV09","OUT045",2313.86412455795
"FDA28","OUT013",2093.86322947433
"FDC38","OUT018",1848.68903579545
"FDL28","OUT045",3616.6142134671
"NCH43","OUT049",3523.94739791011
"NCN53","OUT045",512.386153359519
"NCW05","OUT017",1838.31278953037
"NCO30","OUT018",2663.4445012797
"FDT04","OUT019",0
"FDB27","OUT018",2830.17137619862
"NCK07","OUT013",2666.08723081381
"NCA53","OUT013",835.620316600362
"FDB33","OUT018",2264.60381932779
"FDU37","OUT017",1437.5237213732
"FDR13","OUT035",2036.44172335794
"FDE45","OUT049",2916.86304437694
"FDV37","OUT017",3252.39149740135
"FDX44","OUT019",0
"NCL06","OUT017",4221.36820508484
"FDJ28","OUT045",2944.65680321256
"FDX55","OUT049",3550.3567108522
"NCK17","OUT018",404.124200586669
"FDH52","OUT035",1212.92360614222
"FDN13","OUT027",3068.44240853483
"FDK44","OUT018",2445.82516575422
"FDU16","OUT046",1378.79283547786
"FDZ07","OUT017",1136.04929392322
"NCN06","OUT027",4061.88004295514
"FDH02","OUT010",0
"NCW18","OUT045",3646.48732859216
"FDH57","OUT013",2102.48629180317
"FDV35","OUT045",2397.22756201741
"NCU29","OUT013",2335.05130071863
"NCP02","OUT046",963.802676638117
"FDN44","OUT013",2584.23920933205
"FDX03","OUT018",512.480671830563
"FDR11","OUT010",648.575528044405
"FDA36","OUT046",2918.53681276062
"FDP58","OUT027",4882.77807751536
"FDH31","OUT045",1549.44679170498
"FDH34","OUT035",3106.42852971152
"FDS13","OUT035",4295.58198206578
"FDT01","OUT018",3134.36502312416
"FDY09","OUT049",2888.93831545715
"FDV33","OUT027",5558.33887935548
"NCW29","OUT010",129.463533414032
"NCN17","OUT045",1547.79178632466
"FDX01","OUT046",1881.12410935273
"FDL03","OUT049",3250.57774136511
